Company Name,Domain,Hourly rate,Address,Main Url,Service Focus,Industry
Brave UX,https://braveux.com/,$200–$300/hr,Washington District of Columbia ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Cruxlab,https://cruxlab.com/,$50–$99/hr,Los Angeles California ,https://99firms.com/ux-design-agencies/,"Mobile App Development,UX/UI Design,Web Development",ux-design-agencies
Fuzzy Math,https://fuzzymath.com/,$150–$199/hr,Chicago Illinois ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Web Design,Product Design",ux-design-agencies
Ramotion,https://www.ramotion.com/,$100–$149/hr,Burlingame California ,https://99firms.com/ux-design-agencies/,"Web Design,Logo,Branding",ux-design-agencies
Codal,https://www.codal.com/,$100–$149/hr,Chicago Illinois ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Mobile App Development,Web Development",ux-design-agencies
MSTQ,https://www.mstq.io/,$200–$300/hr,Chicago Illinois ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
CreateApe,https://createape.com/,$100–$149/hr,Irvine California ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Experience Dynamics,https://www.experiencedynamics.com/,$150–$199/hr,Portland Oregon ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Noble Studios,https://noblestudios.com/,$150-$199/hr,Reno Nevada ,https://99firms.com/ux-design-agencies/,"Pay Per Click,Search Engine Optimization,Web Development",ux-design-agencies
Awesomed,https://awsmd.com/,$100-$149/hr,San Francisco California ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Product Design,Advanced Analytics for E-commerce & SaaS",ux-design-agencies
Groove Jones,https://www.groovejones.com/,$100-$149/hr,Dallas Texas ,https://99firms.com/ux-design-agencies/,"AR/VR Development,Event Marketing & Planning,Mobile App Development",ux-design-agencies
PLATFORM,http://www.plat4m.com/,$100–$149/hr,San Francisco California ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Web Development,Mobile App Development",ux-design-agencies
Humanist,http://www.humanist.co/,$150–$199/hr, New York ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Branding,Market Research",ux-design-agencies
Dreamten,https://www.dreamten.com/,$100–$149/hr,Raleigh North Carolina ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
WANDR,https://wandr.studio/,$100–$149/hr,Los Angeles California ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Web Design,Product Design",ux-design-agencies
UX 4Sight,https://ux4sight.com/,$100–$149/hr,Chicago Illinois ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
Altr,https://www.getaltrd.com/,$200–$300/hr,Salem Massachusetts ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
STX Next,https://stxnext.com/,$50-$99/hr,Poznań wielkopolskie ,https://99firms.com/ux-design-agencies/,"Web Development,UX Design,Machine Learning,AI,Mobile App Development,Product Design",ux-design-agencies
Outsource2Ossisto,https://outsource2ossisto.com/,<$25/hr,Perth Amboy New Jersey ,https://99firms.com/ux-design-agencies/,"Web Design & Development,Graphic Design,Digital Marketing,SEO,Logo Design",ux-design-agencies
Attract Group,https://attractgroup.com/,$25-$49/hr,Odesa Odessa Oblast ,https://99firms.com/ux-design-agencies/,"Web Development,Native Mobile Development,QA,UX/UI Design,Project Management",ux-design-agencies
UX Studio,https://uxstudioteam.com,$50-$99/hr,Budapest  ,https://99firms.com/ux-design-agencies/,"UX Design,UX Research,UX Training & Consulting",ux-design-agencies
UIUX Studio,https://uiux.studio/,$25-$49/hr,Sahibzada Ajit Singh Nagar Punjab ,https://99firms.com/ux-design-agencies/,"UI/UX Design,Web Design,Graphic Design,App Design,Logo & Branding,Product Design",ux-design-agencies
Bachoo Design Studio,https://bachoodesign.com/,$50-$99/hr,Kyiv  ,https://99firms.com/ux-design-agencies/,"Web Design,UI/UX Design,App Design,Logo Design",ux-design-agencies
Idea Theorem,https://www.ideatheorem.com/,$50-$99/hr,Toronto Ontario ,https://99firms.com/ux-design-agencies/,,ux-design-agencies
47Billion Inc,https://47billion.com/,$25-$49/hr,Santa Clara California ,https://99firms.com/ux-design-agencies/,"UXUI Design,Big Data Analytics,Product Development,Data Visualisation,Mobile & Web Applications",ux-design-agencies
Creative Navy,https://interface-design.co.uk/,$100-$149/hr, England ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Product Design,Web Development",ux-design-agencies
Nimble AppGenie,https://www.nimbleappgenie.com/,$25-$49/hr, England ,https://99firms.com/ux-design-agencies/,"Full-Stack Development,Cross-Platform App Development,Wearable & IoT Development,Web Application Development,Enterprise Application Solutions",ux-design-agencies
Selecto,https://selectoglobal.com/,$50-$99/hr,L'viv L'vivs'ka oblast ,https://99firms.com/ux-design-agencies/,"UX/UI Design,Product Design,Mobile App Development,Web Development",ux-design-agencies
Cadabra Studio,https://cadabra.studio/,$25-$49/hr,San Francisco California ,https://99firms.com/ux-design-agencies/,"UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design",ux-design-agencies
Riseapps,https://riseapps.co/,$25-$49/hr,Lake Mary Florida ,https://99firms.com/ux-design-agencies/,"Web Design & Development,Mobile AppDevelopment,UX/UI Design,Software Testing",ux-design-agencies
Fresh Design Agency,https://freshdesign.agency/,$50-$99/hr,Kyiv  ,https://99firms.com/ux-design-agencies/,"Business Analysis,Web Development,UI/UX Design,Business Process Optimization",ux-design-agencies
QuadAngles,https://quadangles.com/,$150-$199/hr,New York New York ,https://99firms.com/ux-design-agencies/,"Web Design & Development,Branding & Graphic Design,Augmented Reality,Digital Strategy",ux-design-agencies
Povio Labs,https://poviolabs.com/,$50-$99/hr,San Francisco California ,https://99firms.com/ux-design-agencies/,"UI/UX Design,Web & Mobile Development,WordPress Development,Ruby on Rails Development",ux-design-agencies
Savvy,https://savvyapps.com/,$150–$199/hr,Reston Virginia ,https://99firms.com/app-design-companies/,"Mobile App Development,Enterprise App Modernization,UX/UI Design",app-design-companies
Fueled,https://fueled.com/,$150-$199/hr,New York New York ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,Web Design",app-design-companies
Five,https://five.agency/,$100–$149/hr, New York ,https://99firms.com/app-design-companies/,"Mobile App Development,Mobile & App Marketing,UX/UI Design",app-design-companies
Y Media Labs,https://ymedialabs.com/,$150-$199/hr,Redwood City California ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,Digital Strategy",app-design-companies
Hudson Integrated,https://www.hudsonintegrated.com/,$150-$199/hr,Saddle Brook New Jersey ,https://99firms.com/app-design-companies/,"E-Commerce Development,Web Development,Search Engine Optimization",app-design-companies
Faction Studio,https://www.factionstudio.com/,$50-$99/hr, New York ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,iOS and Android Development",app-design-companies
Utility,https://utilitynyc.com/,$100-$149/hr,New York New York ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,Web Development",app-design-companies
Arkenea,https://arkenea.com/,$50-$99/hr,Carrollton Texas ,https://99firms.com/app-design-companies/,"Web Development,Mobile App Development,UX/UI Design",app-design-companies
Elegant Seagulls,https://www.elegantseagulls.com/,$50–$99/hr,Marquette Michigan ,https://99firms.com/app-design-companies/,"Web Design,UX/UI Design,Product Design",app-design-companies
AppsChopper,https://www.appschopper.com/,$50-$99/hr,New York New York ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,Mobile Analytics",app-design-companies
Blue Rocket,https://www.bluerocket.us/,$150-$199/hr,San Francisco California ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,Rapid Prototyping",app-design-companies
SWARM,https://www.swarmnyc.com/,$150-$199/hr,New York New York ,https://99firms.com/app-design-companies/,"Mobile App Development,Web Design,UX/UI Design",app-design-companies
The BHW Group,https://thebhwgroup.com/,$50-$99/hr,Austin Texas ,https://99firms.com/app-design-companies/,"Mobile App Development,Web Development,UX/UI Design",app-design-companies
Copper Mobile,https://www.coppermobile.com/,$100-$149/hr,Dallas Texas ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,Web Development",app-design-companies
Livefront,https://www.swarmnyc.com/,$25–$49/hr,Minneapolis Minnesota ,https://99firms.com/app-design-companies/,"Mobile App Development,UX/UI Design,Wearable App Development",app-design-companies
Attract Group,https://attractgroup.com/,$25-$49/hr,Odesa Odessa Oblast ,https://99firms.com/app-design-companies/,"Web Development,Native Mobile Development,QA,UX/UI Design,Project Management",app-design-companies
Bachoo Design Studio,https://bachoodesign.com/,$50-$99/hr,Kyiv  ,https://99firms.com/app-design-companies/,"Web Design,UI/UX Design,App Design,Logo Design",app-design-companies
Sector 7 Apps,https://www.sector7apps.com/,$150-$199/hr,Phoenix Arizona ,https://99firms.com/app-design-companies/,"Web Application Development,SAAS Development,iOS App Development,Android App Development",app-design-companies
Nimble AppGenie,https://www.nimbleappgenie.com/,$25-$49/hr, England ,https://99firms.com/app-design-companies/,"Full-Stack Development,Cross-Platform App Development,Wearable & IoT Development,Web Application Development,Enterprise Application Solutions",app-design-companies
Cadabra Studio,https://cadabra.studio/,$25-$49/hr,San Francisco California ,https://99firms.com/app-design-companies/,"UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design",app-design-companies
Riseapps,https://riseapps.co/,$25-$49/hr,Lake Mary Florida ,https://99firms.com/app-design-companies/,"Web Design & Development,Mobile AppDevelopment,UX/UI Design,Software Testing",app-design-companies
Arete Software Inc.,https://www.aretesoftware.ca/,<$25/hr,Brampton Ontario ,https://99firms.com/app-design-companies/,"Website Design & Development,Ecommerce Development,WordPress Web Design,Digital Marketing,Mobile App Development,Web Maintenance Services",app-design-companies
UX Studio,https://uxstudioteam.com,$50-$99/hr,Budapest  ,https://99firms.com/app-design-companies/,"UX Design,UX Research,UX Training & Consulting",app-design-companies
LHD,https://lefthd.com/,$150–$199/hr,Austin Texas ,https://99firms.com/logo-design-agencies/,"Logo,Web Design,Graphic Design",logo-design-agencies
Triximedia,https://www.trixmedia.com/,$150–$199/hr,Beverly Hills California ,https://99firms.com/logo-design-agencies/,"Branding,Web Design,Packaging Design",logo-design-agencies
OrangeYouGlad,https://orangeyouglad.com/,$200-$300/hr, New York ,https://99firms.com/logo-design-agencies/,"UX/UI Design,Logo,Branding",logo-design-agencies
Verve Logic,https://www.vervelogic.com/,<$25/hr,Seffner Florida ,https://99firms.com/logo-design-agencies/,"Mobile App Development,Logo,Web Development",logo-design-agencies
Proof Branding,https://proofbranding.com/,$150–$199/hr,Nashville Tennessee ,https://99firms.com/logo-design-agencies/,"Branding,Web Design,Logo",logo-design-agencies
UON,https://unitonenine.com/,$150-$199/hr,Chicago Illinois ,https://99firms.com/logo-design-agencies/,"UX/UI Design,Web Design,Product Design",logo-design-agencies
Unit Partners,http://unitpartners.com/,$150–$199/hr,San Francisco California ,https://99firms.com/logo-design-agencies/,"Branding,Advertising,Marketing Strategy",logo-design-agencies
Amberd Design Studio,https://www.amberddesign.com/,$50-$99/hr,Los Angeles California ,https://99firms.com/logo-design-agencies/,"Web Design,Logo,Search Engine Optimization",logo-design-agencies
Murmur Creative,https://murmurcreative.com/,$100-$149/hr,Portland Oregon ,https://99firms.com/logo-design-agencies/,"Branding,Web Design,Web Development",logo-design-agencies
Deal Design,https://dealdesign.com/,$100-$149/hr,San Diego California ,https://99firms.com/logo-design-agencies/,"Packaging Design,Logo,Branding",logo-design-agencies
The Logo Boutique,https://www.thelogoboutique.com/,$100–$149/hr,Weston Florida ,https://99firms.com/logo-design-agencies/,"Web Design,Graphic Design,Logo",logo-design-agencies
Amazing7 Studios,https://amazing7.com/,<$25/hr,Palm Harbor Florida ,https://99firms.com/logo-design-agencies/,"Logo,Web Design,Web Development",logo-design-agencies
Logoworks,https://www.logoworks.com/,$100–$149/hr,Clayton North Carolina ,https://99firms.com/logo-design-agencies/,"Logo Design,Web Design,Branding",logo-design-agencies
Good Stuff,https://www.goodstuffpartners.com/,$100–$149/hr,Sausalito California ,https://99firms.com/logo-design-agencies/,"Branding,Logo,Web Design",logo-design-agencies
EDesign Interactive,https://edesigninteractive.com/,$150-$199/hr,Morristown New Jersey ,https://99firms.com/logo-design-agencies/,"Web Design,Branding,UX/UI Design",logo-design-agencies
Hansen Beleya,http://www.hansenbelyea.com/,$100–$149/hr,Seattle Washington ,https://99firms.com/logo-design-agencies/,"Branding,Web Design,Logo",logo-design-agencies
Spark Creative,https://www.sparklogodesign.com/,$100-$149/hr,New York New York ,https://99firms.com/logo-design-agencies/,"Marketing Strategy,Web Design,Web Development",logo-design-agencies
