"Company Name","Domain","Hourly rate","Address","Main Url","Service Focus","Industry"
"21. UX 4Sight","https://ux4sight.com/","$100–$149/hr","Chicago Illinois ","https://99firms.com/ux-design-agencies/",,"ux-design-agencies"
"22. Altr","https://www.getaltrd.com/","$200–$300/hr","Salem Massachusetts ","https://99firms.com/ux-design-agencies/",,"ux-design-agencies"
"23. STX Next","https://stxnext.com/","$50-$99/hr","Poznań wielkopolskie ","https://99firms.com/ux-design-agencies/","Web Development,UX Design,Machine Learning,AI,Mobile App Development,Product Design","ux-design-agencies"
"24. Outsource2Ossisto","https://outsource2ossisto.com/","<$25/hr","Perth Amboy New Jersey ","https://99firms.com/ux-design-agencies/","Web Design & Development,Graphic Design,Digital Marketing,SEO,Logo Design","ux-design-agencies"
"25. Attract Group","https://attractgroup.com/","$25-$49/hr","Odesa Odessa Oblast ","https://99firms.com/ux-design-agencies/","Web Development,Native Mobile Development,QA,UX/UI Design,Project Management","ux-design-agencies"
"26. UX Studio","https://uxstudioteam.com","$50-$99/hr","Budapest  ","https://99firms.com/ux-design-agencies/","UX Design,UX Research,UX Training & Consulting","ux-design-agencies"
"27. UIUX Studio","https://uiux.studio/","$25-$49/hr","Sahibzada Ajit Singh Nagar Punjab ","https://99firms.com/ux-design-agencies/","UI/UX Design,Web Design,Graphic Design,App Design,Logo & Branding,Product Design","ux-design-agencies"
"28. Bachoo Design Studio","https://bachoodesign.com/","$50-$99/hr","Kyiv  ","https://99firms.com/ux-design-agencies/","Web Design,UI/UX Design,App Design,Logo Design","ux-design-agencies"
"29. Idea Theorem","https://www.ideatheorem.com/","$50-$99/hr","Toronto Ontario ","https://99firms.com/ux-design-agencies/",,"ux-design-agencies"
"30. 47Billion Inc","https://47billion.com/","$25-$49/hr","Santa Clara California ","https://99firms.com/ux-design-agencies/","UXUI Design,Big Data Analytics,Product Development,Data Visualisation,Mobile & Web Applications","ux-design-agencies"
"31. Creative Navy","https://interface-design.co.uk/","$100-$149/hr"," England ","https://99firms.com/ux-design-agencies/","UX/UI Design,Product Design,Web Development","ux-design-agencies"
"32. Nimble AppGenie","https://www.nimbleappgenie.com/","$25-$49/hr"," England ","https://99firms.com/ux-design-agencies/","Full-Stack Development,Cross-Platform App Development,Wearable & IoT Development,Web Application Development,Enterprise Application Solutions","ux-design-agencies"
"33. Selecto","https://selectoglobal.com/","$50-$99/hr","L'viv L'vivs'ka oblast ","https://99firms.com/ux-design-agencies/","UX/UI Design,Product Design,Mobile App Development,Web Development","ux-design-agencies"
"34. Cadabra Studio","https://cadabra.studio/","$25-$49/hr","San Francisco California ","https://99firms.com/ux-design-agencies/","UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design","ux-design-agencies"
"35. Riseapps","https://riseapps.co/","$25-$49/hr","Lake Mary Florida ","https://99firms.com/ux-design-agencies/","Web Design & Development,Mobile AppDevelopment,UX/UI Design,Software Testing","ux-design-agencies"
"36. Fresh Design Agency","https://freshdesign.agency/","$50-$99/hr","Kyiv  ","https://99firms.com/ux-design-agencies/","Business Analysis,Web Development,UI/UX Design,Business Process Optimization","ux-design-agencies"
"1. Savvy","https://savvyapps.com/","$150–$199/hr","Reston Virginia ","https://99firms.com/app-design-companies/","Mobile App Development,Enterprise App Modernization,UX/UI Design","app-design-companies"
"2. Fueled","https://fueled.com/","$150-$199/hr","New York New York ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,Web Design","app-design-companies"
"3. Five","https://five.agency/","$100–$149/hr"," New York ","https://99firms.com/app-design-companies/","Mobile App Development,Mobile & App Marketing,UX/UI Design","app-design-companies"
"4. Y Media Labs","https://ymedialabs.com/","$150-$199/hr","Redwood City California ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,Digital Strategy","app-design-companies"
"5. Hudson Integrated","https://www.hudsonintegrated.com/","$150-$199/hr","Saddle Brook New Jersey ","https://99firms.com/app-design-companies/","E-Commerce Development,Web Development,Search Engine Optimization","app-design-companies"
"6. Faction Studio","https://www.factionstudio.com/","$50-$99/hr"," New York ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,iOS and Android Development","app-design-companies"
"7. Utility","https://utilitynyc.com/","$100-$149/hr","New York New York ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,Web Development","app-design-companies"
"8. Arkenea","https://arkenea.com/","$50-$99/hr","Carrollton Texas ","https://99firms.com/app-design-companies/","Web Development,Mobile App Development,UX/UI Design","app-design-companies"
"9. Elegant Seagulls","https://www.elegantseagulls.com/","$50–$99/hr","Marquette Michigan ","https://99firms.com/app-design-companies/","Web Design,UX/UI Design,Product Design","app-design-companies"
"10. AppsChopper","https://www.appschopper.com/","$50-$99/hr","New York New York ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,Mobile Analytics","app-design-companies"
"11. Blue Rocket","https://www.bluerocket.us/","$150-$199/hr","San Francisco California ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,Rapid Prototyping","app-design-companies"
"12. SWARM","https://www.swarmnyc.com/","$150-$199/hr","New York New York ","https://99firms.com/app-design-companies/","Mobile App Development,Web Design,UX/UI Design","app-design-companies"
"13. The BHW Group","https://thebhwgroup.com/","$50-$99/hr","Austin Texas ","https://99firms.com/app-design-companies/","Mobile App Development,Web Development,UX/UI Design","app-design-companies"
"14. Copper Mobile","https://www.coppermobile.com/","$100-$149/hr","Dallas Texas ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,Web Development","app-design-companies"
"15. Livefront","https://www.swarmnyc.com/","$25–$49/hr","Minneapolis Minnesota ","https://99firms.com/app-design-companies/","Mobile App Development,UX/UI Design,Wearable App Development","app-design-companies"
"16. Attract Group","https://attractgroup.com/","$25-$49/hr","Odesa Odessa Oblast ","https://99firms.com/app-design-companies/","Web Development,Native Mobile Development,QA,UX/UI Design,Project Management","app-design-companies"
"17. Bachoo Design Studio","https://bachoodesign.com/","$50-$99/hr","Kyiv  ","https://99firms.com/app-design-companies/","Web Design,UI/UX Design,App Design,Logo Design","app-design-companies"
"18. Sector 7 Apps","https://www.sector7apps.com/","$150-$199/hr","Phoenix Arizona ","https://99firms.com/app-design-companies/","Web Application Development,SAAS Development,iOS App Development,Android App Development","app-design-companies"
"19. Nimble AppGenie","https://www.nimbleappgenie.com/","$25-$49/hr"," England ","https://99firms.com/app-design-companies/","Full-Stack Development,Cross-Platform App Development,Wearable & IoT Development,Web Application Development,Enterprise Application Solutions","app-design-companies"
"20. Cadabra Studio","https://cadabra.studio/","$25-$49/hr","San Francisco California ","https://99firms.com/app-design-companies/","UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design","app-design-companies"
"21. Riseapps","https://riseapps.co/","$25-$49/hr","Lake Mary Florida ","https://99firms.com/app-design-companies/","Web Design & Development,Mobile AppDevelopment,UX/UI Design,Software Testing","app-design-companies"
"22. Arete Software Inc.","https://www.aretesoftware.ca/","<$25/hr","Brampton Ontario ","https://99firms.com/app-design-companies/","Website Design & Development,Ecommerce Development,WordPress Web Design,Digital Marketing,Mobile App Development,Web Maintenance Services","app-design-companies"
"23. UX Studio","https://uxstudioteam.com","$50-$99/hr","Budapest  ","https://99firms.com/app-design-companies/","UX Design,UX Research,UX Training & Consulting","app-design-companies"
"1. LHD","https://lefthd.com/","$150–$199/hr","Austin Texas ","https://99firms.com/logo-design-agencies/","Logo,Web Design,Graphic Design","logo-design-agencies"
"2. Triximedia","https://www.trixmedia.com/","$150–$199/hr","Beverly Hills California ","https://99firms.com/logo-design-agencies/","Branding,Web Design,Packaging Design","logo-design-agencies"
"3. OrangeYouGlad","https://orangeyouglad.com/","$200-$300/hr"," New York ","https://99firms.com/logo-design-agencies/","UX/UI Design,Logo,Branding","logo-design-agencies"
"4. Verve Logic","https://www.vervelogic.com/","<$25/hr","Seffner Florida ","https://99firms.com/logo-design-agencies/","Mobile App Development,Logo,Web Development","logo-design-agencies"
"5. Proof Branding","https://proofbranding.com/","$150–$199/hr","Nashville Tennessee ","https://99firms.com/logo-design-agencies/","Branding,Web Design,Logo","logo-design-agencies"
"6. UON","https://unitonenine.com/","$150-$199/hr","Chicago Illinois ","https://99firms.com/logo-design-agencies/","UX/UI Design,Web Design,Product Design","logo-design-agencies"
"7. Unit Partners","http://unitpartners.com/","$150–$199/hr","San Francisco California ","https://99firms.com/logo-design-agencies/","Branding,Advertising,Marketing Strategy","logo-design-agencies"
"8. Amberd Design Studio","https://www.amberddesign.com/","$50-$99/hr","Los Angeles California ","https://99firms.com/logo-design-agencies/","Web Design,Logo,Search Engine Optimization","logo-design-agencies"
"9. Murmur Creative","https://murmurcreative.com/","$100-$149/hr","Portland Oregon ","https://99firms.com/logo-design-agencies/","Branding,Web Design,Web Development","logo-design-agencies"
"10. Deal Design","https://dealdesign.com/","$100-$149/hr","San Diego California ","https://99firms.com/logo-design-agencies/","Packaging Design,Logo,Branding","logo-design-agencies"
"11. The Logo Boutique","https://www.thelogoboutique.com/","$100–$149/hr","Weston Florida ","https://99firms.com/logo-design-agencies/","Web Design,Graphic Design,Logo","logo-design-agencies"
"12. Amazing7 Studios","https://amazing7.com/","<$25/hr","Palm Harbor Florida ","https://99firms.com/logo-design-agencies/","Logo,Web Design,Web Development","logo-design-agencies"
"13. Logoworks","https://www.logoworks.com/","$100–$149/hr","Clayton North Carolina ","https://99firms.com/logo-design-agencies/","Logo Design,Web Design,Branding","logo-design-agencies"
"14. Good Stuff","https://www.goodstuffpartners.com/","$100–$149/hr","Sausalito California ","https://99firms.com/logo-design-agencies/","Branding,Logo,Web Design","logo-design-agencies"
"15. EDesign Interactive","https://edesigninteractive.com/","$150-$199/hr","Morristown New Jersey ","https://99firms.com/logo-design-agencies/","Web Design,Branding,UX/UI Design","logo-design-agencies"
"16. Hansen Beleya","http://www.hansenbelyea.com/","$100–$149/hr","Seattle Washington ","https://99firms.com/logo-design-agencies/","Branding,Web Design,Logo","logo-design-agencies"
"17. Spark Creative","https://www.sparklogodesign.com/","$100-$149/hr","New York New York ","https://99firms.com/logo-design-agencies/","Marketing Strategy,Web Design,Web Development","logo-design-agencies"
"18. Transformed Design","https://www.transformeddesign.com/","$100–149/hr",,"https://99firms.com/logo-design-agencies/","Web Design,Graphic Design,Marketing","logo-design-agencies"
"19. KNP Designs","https://knpdesigns.com/","$150–$199/hr","Lawrenceville Georgia ","https://99firms.com/logo-design-agencies/","Search Engine Optimization,Web Design,Graphic Design","logo-design-agencies"
"20. Grey Box","https://www.greyboxcreative.com/","$150-$199/hr"," New York ","https://99firms.com/logo-design-agencies/","Branding,Logo,Web Development","logo-design-agencies"
"21. Bachoo Design Studio","https://bachoodesign.com/","$50-$99/hr","Kyiv  ","https://99firms.com/logo-design-agencies/","Web Design,UI/UX Design,App Design,Logo Design","logo-design-agencies"
"22. Cadabra Studio","https://cadabra.studio/","$25-$49/hr","San Francisco California ","https://99firms.com/logo-design-agencies/","UI/UX Design,UX Research,Web Design & Development,Branding & Logo Design,Identity Design","logo-design-agencies"
